,Portfolio Manager Meter ID,Meter Name,Meter Type,
619,49325377,NG12,Natural Gas,
620,49325377,NG12,Natural Gas,
621,49325377,NG12,Natural Gas,
622,49325377,NG12,Natural Gas,
623,49325377,NG12,Natural Gas,
624,49325377,NG12,Natural Gas,
625,49325377,NG12,Natural Gas,
626,49325377,NG12,Natural Gas,
627,49325377,NG12,Natural Gas,
628,49325377,NG12,Natural Gas,
629,49325377,NG12,Natural Gas,
630,49325377,NG12,Natural Gas,
631,49325377,NG12,Natural Gas,
632,49325377,NG12,Natural Gas,
633,49325377,NG12,Natural Gas,
634,49325377,NG12,Natural Gas,
635,49325377,NG12,Natural Gas,
636,49325377,NG12,Natural Gas,
637,49325377,NG12,Natural Gas,
638,49325377,NG12,Natural Gas,
639,49325377,NG12,Natural Gas,
640,49325377,NG12,Natural Gas,
641,49325377,NG12,Natural Gas,
642,49325377,NG12,Natural Gas,
643,49325377,NG12,Natural Gas,
644,49325377,NG12,Natural Gas,
645,49325377,NG12,Natural Gas,
646,49325377,NG12,Natural Gas,
647,49325377,NG12,Natural Gas,
648,49325377,NG12,Natural Gas,
649,49325377,NG12,Natural Gas,
650,49325377,NG12,Natural Gas,
651,49325377,NG12,Natural Gas,
652,49325377,NG12,Natural Gas,
653,49325377,NG12,Natural Gas,
654,49325377,NG12,Natural Gas,
655,49325377,NG12,Natural Gas,
656,49325377,NG12,Natural Gas,
657,49440466,NG13,Natural Gas,
658,49440466,NG13,Natural Gas,
659,49440466,NG13,Natural Gas,
660,49440466,NG13,Natural Gas,
661,49440466,NG13,Natural Gas,
662,49440466,NG13,Natural Gas,
663,49440466,NG13,Natural Gas,
664,49440466,NG13,Natural Gas,
665,49440466,NG13,Natural Gas,
666,49440466,NG13,Natural Gas,
667,49440466,NG13,Natural Gas,
668,49440466,NG13,Natural Gas,
669,49440466,NG13,Natural Gas,
670,49440466,NG13,Natural Gas,
671,49440466,NG13,Natural Gas,
672,49440466,NG13,Natural Gas,
673,49440466,NG13,Natural Gas,
674,49440466,NG13,Natural Gas,
675,49440466,NG13,Natural Gas,
676,49440466,NG13,Natural Gas,
677,49440466,NG13,Natural Gas,
678,49440466,NG13,Natural Gas,
679,49440466,NG13,Natural Gas,
680,49440466,NG13,Natural Gas,
681,49440466,NG13,Natural Gas,
682,49440466,NG13,Natural Gas,
683,49440466,NG13,Natural Gas,
684,49440466,NG13,Natural Gas,
685,49440466,NG13,Natural Gas,
686,49440466,NG13,Natural Gas,
687,49440466,NG13,Natural Gas,
688,49440466,NG13,Natural Gas,
689,49440466,NG13,Natural Gas,
690,49440466,NG13,Natural Gas,
691,49440466,NG13,Natural Gas,
692,49440466,NG13,Natural Gas,
693,49440466,NG13,Natural Gas,
694,49440466,NG13,Natural Gas,
695,49440466,NG13,Natural Gas,
696,49440466,NG13,Natural Gas,
697,49440466,NG13,Natural Gas,
698,49440466,NG13,Natural Gas,
699,49440466,NG13,Natural Gas,
700,49440466,NG13,Natural Gas,
701,49450360,NG14,Natural Gas,
702,49450360,NG14,Natural Gas,
703,49450360,NG14,Natural Gas,
704,49450360,NG14,Natural Gas,
705,49450360,NG14,Natural Gas,
706,49450360,NG14,Natural Gas,
